Date,Arriving by date,Type,Confirmation code,Booking date,Start date,End date,Nights,Guest,Listing,Details,Reference code,Currency,Amount,Paid out,Service fee,Fast pay fee,Cleaning fee,Gross earnings,Occupancy taxes,Earnings year
01/01/2023,,Reservation,HM4NEZAD25,12/23/2022,12/29/2022,01/03/2023,5,Guest 541,Luxury City Center - High-rise | 1BR Apt,,,USD,521.86,,16.14,,35.00,538.00,0.00,2023
01/01/2023,,Reservation,HM3YMTF3BM,12/28/2022,12/30/2022,01/04/2023,5,Guest 539,Modern City Getaway | Spacious 1BR Apt,,,USD,397.70,,12.30,,35.00,410.00,0.00,2023
01/01/2023,,Reservation,HMNMMHRPTK,11/15/2022,12/30/2022,01/02/2023,3,Guest 542,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,630.50,,19.50,,50.00,650.00,0.00,2023
12/30/2022,01/02/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8878894903,USD,,1046.63,,,,,,
12/30/2022,,Reservation,HM5EZJJDNK,12/07/2022,12/23/2022,12/26/2022,3,Guest 543,Modern City Getaway | Spacious 1BR Apt,,,USD,241.53,,7.47,,35.00,249.00,0.00,2022
12/30/2022,,Reservation,HMJNMJBN8Q,12/25/2022,12/26/2022,12/28/2022,2,Guest 544,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,368.60,,11.40,,50.00,380.00,0.00,2022
12/30/2022,,Reservation,HMKR3BMWEN,10/27/2022,12/28/2022,12/30/2022,2,Guest 545,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,436.50,,13.50,,50.00,450.00,0.00,2022
12/18/2022,12/19/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 3979047125,USD,,1180.59,,,,,,
12/18/2022,,Reservation,HMCSF8P4TP,12/13/2022,12/15/2022,12/19/2022,4,Guest 546,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,318.16,,9.84,,50.00,328.00,0.00,2022
12/18/2022,,Reservation,HM838JWWNH,12/16/2022,12/16/2022,12/19/2022,3,Guest 547,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,445.91,,13.79,,50.00,459.70,0.00,2022
12/18/2022,,Reservation,HMNW2HSABJ,12/07/2022,12/16/2022,12/22/2022,6,Guest 548,Modern City Getaway | Spacious 1BR Apt,,,USD,416.52,,12.88,,35.00,429.40,0.00,2022
12/16/2022,12/19/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 0057825840,USD,,1048.26,,,,,,
12/16/2022,,Reservation,HMWE2P3JYQ,12/05/2022,12/07/2022,12/13/2022,6,Guest 531,Luxury City Center - High-rise | 1BR Apt,,,USD,86.33,,2.67,,5.96,89.00,0.00,2022
12/16/2022,,Reservation,HMWE2P3JYQ,12/05/2022,12/07/2022,12/13/2022,6,Guest 531,Luxury City Center - High-rise | 1BR Apt,,,USD,82.45,,2.55,,5.69,85.00,0.00,2022
12/16/2022,,Reservation,HMWE2P3JYQ,12/05/2022,12/07/2022,12/13/2022,6,Guest 531,Luxury City Center - High-rise | 1BR Apt,,,USD,82.45,,2.55,,5.69,85.00,0.00,2022
12/16/2022,,Reservation,HM4Q52C5XX,12/09/2022,12/09/2022,12/11/2022,2,Guest 549,Modern City Getaway | Spacious 1BR Apt,,,USD,179.45,,5.55,,35.00,185.00,0.00,2022
12/16/2022,,Reservation,HMKXTNJEHQ,12/07/2022,12/13/2022,12/20/2022,7,Guest 399,Luxury City Center - High-rise | 1BR Apt,,,USD,327.55,,10.13,,18.56,337.68,0.00,2022
12/16/2022,,Reservation,HMKXTNJEHQ,12/07/2022,12/13/2022,12/20/2022,7,Guest 399,Luxury City Center - High-rise | 1BR Apt,,,USD,290.03,,8.97,,16.44,299.00,0.00,2022
12/10/2022,12/12/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 1898759347,USD,,1140.02,,,,,,
12/10/2022,,Reservation,HMPPP33AMT,12/04/2022,12/04/2022,12/13/2022,9,Guest 399,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,164.20,,5.08,,8.77,169.28,0.00,2022
12/10/2022,,Reservation,HMWE2P3JYQ,12/05/2022,12/07/2022,12/13/2022,6,Guest 531,Luxury City Center - High-rise | 1BR Apt,,,USD,256.08,,7.92,,17.67,264.00,0.00,2022
12/10/2022,,Reservation,HM9XEWADQT,11/13/2022,12/08/2022,12/13/2022,5,Guest 550,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,719.74,,22.26,,50.00,742.00,0.00,2022
12/05/2022,12/06/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 7859132961,USD,,1725.67,,,,,,
12/05/2022,,Reservation,HM92MMCABS,11/23/2022,11/28/2022,11/29/2022,1,Guest 531,Luxury City Center - High-rise | 1BR Apt,,,USD,116.40,,3.60,,35.00,120.00,0.00,2022
12/05/2022,,Reservation,HMX45TKZKP,11/14/2022,12/01/2022,12/03/2022,2,Guest 551,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,323.98,,10.02,,50.00,334.00,0.00,2022
12/05/2022,,Reservation,HMFMZX5XXY,11/25/2022,12/02/2022,12/06/2022,4,Guest 552,Luxury City Center - High-rise | 1BR Apt,,,USD,332.71,,10.29,,35.00,343.00,0.00,2022
12/05/2022,,Reservation,HMHXH8AXRE,11/04/2022,12/04/2022,12/07/2022,3,Guest 553,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,461.72,,14.28,,50.00,476.00,0.00,2022
12/05/2022,,Reservation,HMPPP33AMT,12/04/2022,12/04/2022,12/13/2022,9,Guest 399,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,490.86,,15.18,,26.23,506.04,0.00,2022
11/27/2022,11/28/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 2818802283,USD,,1068.93,,,,,,
11/27/2022,,Reservation,HMB9RBB5HQ,11/20/2022,11/20/2022,11/22/2022,2,Guest 554,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,281.30,,8.70,,50.00,290.00,0.00,2022
11/27/2022,,Reservation,HMYEQJHSAM,11/21/2022,11/21/2022,11/22/2022,1,Guest 531,Luxury City Center - High-rise | 1BR Apt,,,USD,116.40,,3.60,,35.00,120.00,0.00,2022
11/27/2022,,Reservation,HMZFTJ95K3,09/05/2022,11/24/2022,11/28/2022,4,Guest 163,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,573.27,,17.73,,50.00,591.00,0.00,2022
11/27/2022,,Reservation,HMKQK9RHNY,11/25/2022,11/25/2022,11/26/2022,1,Guest 555,Luxury City Center - High-rise | 1BR Apt,,,USD,97.96,,3.03,,35.00,100.99,0.00,2022
11/20/2022,11/21/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 5557566855,USD,,1028.59,,,,,,
11/20/2022,,Reservation,HMPPT4X2FX,11/07/2022,11/09/2022,11/17/2022,8,Guest 556,Luxury City Center - High-rise | 1BR Apt,,,USD,62.47,,1.93,,3.89,64.40,0.00,2022
11/20/2022,,Reservation,HMPESEAWJE,11/09/2022,11/16/2022,11/18/2022,2,Guest 557,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,289.06,,8.94,,50.00,298.00,0.00,2022
11/20/2022,,Reservation,HM5MSJFRZ8,09/28/2022,11/17/2022,11/20/2022,3,Guest 558,Luxury City Center - High-rise | 1BR Apt,,,USD,240.56,,7.44,,35.00,248.00,0.00,2022
11/20/2022,,Reservation,HMASDK5BK8,10/21/2022,11/18/2022,11/20/2022,2,Guest 559,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,436.50,,13.50,,50.00,450.00,0.00,2022
11/13/2022,11/14/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8818000090,USD,,1698.70,,,,,,
11/13/2022,,Reservation,HMXRJR22T8,11/07/2022,11/07/2022,11/09/2022,2,Guest 531,Luxury City Center - High-rise | 1BR Apt,,,USD,183.33,,5.67,,35.00,189.00,0.00,2022
11/13/2022,,Reservation,HM2PCCQWQX,11/03/2022,11/08/2022,11/10/2022,2,Guest 560,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,289.06,,8.94,,50.00,298.00,0.00,2022
11/13/2022,,Reservation,HMPPT4X2FX,11/07/2022,11/09/2022,11/17/2022,8,Guest 556,Luxury City Center - High-rise | 1BR Apt,,,USD,499.78,,15.46,,31.11,515.24,0.00,2022
11/13/2022,,Reservation,HMKH24D2CC,10/29/2022,11/11/2022,11/15/2022,4,Guest 561,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,726.53,,22.47,,50.00,749.00,0.00,2022
11/05/2022,11/07/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8637190756,USD,,1335.69,,,,,,
11/05/2022,,Reservation,HM8AHJQHJ9,10/30/2022,10/31/2022,11/03/2022,3,Guest 562,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,442.32,,13.68,,50.00,456.00,0.00,2022
11/05/2022,,Reservation,HMPMZSAE9Z,11/02/2022,11/02/2022,11/05/2022,3,Guest 563,Luxury City Center - High-rise | 1BR Apt,,,USD,183.33,,5.67,,24.87,189.00,0.00,2022
11/05/2022,,Reservation,HMPMZSAE9Z,11/02/2022,11/02/2022,11/05/2022,3,Guest 563,Luxury City Center - High-rise | 1BR Apt,,,USD,74.69,,2.31,,10.13,77.00,0.00,2022
11/05/2022,,Reservation,HMAWWQ8MPP,09/27/2022,11/03/2022,11/07/2022,4,Guest 564,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,635.35,,19.65,,50.00,655.00,0.00,2022
10/28/2022,10/28/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 4378224087,USD,,1029.09,,,,,,
10/28/2022,,Reservation,HMD4ABBBY9,10/20/2022,10/25/2022,10/29/2022,4,Guest 565,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,525.74,,16.26,,50.00,542.00,0.00,2022
10/28/2022,,Reservation,HM3F2SPWRE,10/14/2022,10/26/2022,11/02/2022,7,Guest 522,Luxury City Center - High-rise | 1BR Apt,,,USD,503.35,,15.57,,35.00,518.92,0.00,2022
10/25/2022,10/25/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 9156209931,USD,,1594.72,,,,,,
10/25/2022,,Reservation,HM9PP5K49S,07/28/2022,10/21/2022,10/24/2022,3,Guest 566,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,557.75,,17.25,,50.00,575.00,0.00,2022
10/25/2022,,Reservation,HMFW4SZSRP,09/29/2022,10/21/2022,10/23/2022,2,Guest 567,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,145.50,,4.50,,30.00,150.00,0.00,2022
10/25/2022,,Reservation,HMX4PARAAW,10/20/2022,10/22/2022,10/24/2022,2,Guest 568,Luxury City Center - High-rise | 1BR Apt,,,USD,177.51,,5.49,,35.00,183.00,0.00,2022
10/25/2022,,Reservation,HMD3YACXQF,10/20/2022,10/23/2022,11/02/2022,10,Guest 569,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,713.96,,22.08,,35.00,736.04,0.00,2022
10/20/2022,10/20/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 2668261550,USD,,1270.70,,,,,,
10/20/2022,,Reservation,HMDPACRM94,10/06/2022,10/13/2022,10/17/2022,4,Guest 570,Luxury City Center - High-rise | 1BR Apt,,,USD,147.44,,4.56,,15.88,152.00,0.00,2022
10/20/2022,,Reservation,HMFAEC2EJT,10/15/2022,10/15/2022,10/16/2022,1,Guest 571,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,193.03,,5.97,,50.00,199.00,0.00,2022
10/20/2022,,Reservation,HM9D3KTBX9,09/29/2022,10/15/2022,10/20/2022,5,Guest 572,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,324.95,,10.05,,35.00,335.00,0.00,2022
10/20/2022,,Reservation,HMDSRWH5RF,10/17/2022,10/17/2022,10/19/2022,2,Guest 573,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,249.29,,7.71,,50.00,257.00,0.00,2022
10/20/2022,,Reservation,HMSQWMQTRJ,09/10/2022,10/18/2022,10/22/2022,4,Guest 574,Luxury City Center - High-rise | 1BR Apt,,,USD,355.99,,11.01,,35.00,367.00,0.00,2022
10/15/2022,10/17/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 5767440941,USD,,1004.92,,,,,,
10/15/2022,,Reservation,HMSAXM4W35,09/29/2022,10/07/2022,10/12/2022,5,Guest 575,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,266.75,,8.25,,28.56,275.00,0.00,2022
10/15/2022,,Reservation,HMSAXM4W35,09/29/2022,10/07/2022,10/12/2022,5,Guest 575,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,60.14,,1.86,,6.44,62.00,0.00,2022
10/15/2022,,Reservation,HMP45TH593,09/21/2022,10/10/2022,10/14/2022,4,Guest 576,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,500.52,,15.48,,50.00,516.00,0.00,2022
10/15/2022,,Reservation,HMDPACRM94,10/06/2022,10/13/2022,10/17/2022,4,Guest 570,Luxury City Center - High-rise | 1BR Apt,,,USD,177.51,,5.49,,19.12,183.00,0.00,2022
10/07/2022,10/06/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 3109321905,USD,,1066.03,,,,,,
10/07/2022,,Reservation,HMRMZJPFZ3,09/28/2022,09/29/2022,10/02/2022,3,Guest 577,Luxury City Center - High-rise | 1BR Apt,,,USD,67.90,,2.10,,10.00,70.00,0.00,2022
10/07/2022,,Reservation,HM85FKHKJ8,09/29/2022,10/04/2022,10/05/2022,1,Guest 578,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,101.85,,3.15,,35.00,105.00,0.00,2022
10/07/2022,,Reservation,HMWYJ8Z8A8,10/01/2022,10/04/2022,10/06/2022,2,Guest 579,Luxury City Center - High-rise | 1BR Apt,,,USD,169.75,,5.25,,35.00,175.00,0.00,2022
10/07/2022,,Reservation,HMXNFQ3FHT,09/14/2022,10/04/2022,10/09/2022,5,Guest 580,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,726.53,,22.47,,50.00,749.00,0.00,2022
10/01/2022,10/03/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 3778465766,USD,,1427.75,,,,,,
10/01/2022,,Reservation,HMJ4AFN3QM,09/20/2022,09/21/2022,09/24/2022,3,Guest 581,Luxury City Center - High-rise | 1BR Apt,,,USD,272.57,,8.43,,35.00,281.00,0.00,2022
10/01/2022,,Reservation,HMTDYT59KF,09/25/2022,09/25/2022,09/27/2022,2,Guest 582,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,258.02,,7.98,,50.00,266.00,0.00,2022
10/01/2022,,Reservation,HMT5MRZQ9C,09/07/2022,09/25/2022,09/28/2022,3,Guest 583,Luxury City Center - High-rise | 1BR Apt,,,USD,205.45,,6.35,,35.00,211.80,0.00,2022
10/01/2022,,Resolution Adjustment,HMTDYT59KF,,09/25/2022,09/27/2022,2,Guest 582,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,Resolution adjustment for resolution 28109440,,USD,-107.00,,,,,-107.00,,2022
10/01/2022,,Reservation,HM8F2NYRTY,09/27/2022,09/27/2022,09/29/2022,2,Guest 584,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,260.36,,8.05,,50.00,268.41,0.00,2022
10/01/2022,,Reservation,HM2PJTXB8K,09/29/2022,09/29/2022,10/02/2022,3,Guest 582,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,368.60,,11.40,,50.00,380.00,0.00,2022
10/01/2022,,Reservation,HMRMZJPFZ3,09/28/2022,09/29/2022,10/02/2022,3,Guest 577,Luxury City Center - High-rise | 1BR Apt,,,USD,169.75,,5.25,,25.00,175.00,0.00,2022
09/17/2022,09/19/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 2099253980,USD,,1161.68,,,,,,
09/17/2022,,Reservation,HMNJ4KMXMJ,09/07/2022,09/11/2022,09/15/2022,4,Guest 585,Luxury City Center - High-rise | 1BR Apt,,,USD,252.01,,7.79,,35.00,259.80,0.00,2022
09/17/2022,,Reservation,HMYTAXZMBF,09/09/2022,09/15/2022,09/19/2022,4,Guest 586,Luxury City Center - High-rise | 1BR Apt,,,USD,279.17,,8.63,,35.00,287.80,0.00,2022
09/17/2022,,Reservation,HMJYQBAHF3,08/20/2022,09/15/2022,09/18/2022,3,Guest 587,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,630.50,,19.50,,50.00,650.00,0.00,2022
09/12/2022,09/12/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 6245926939,USD,,1164.90,,,,,,
09/12/2022,,Reservation,HMX5Z9NBB8,09/06/2022,09/06/2022,09/09/2022,3,Guest 588,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,323.91,,10.02,,50.00,333.93,0.00,2022
09/12/2022,,Reservation,HMERBFF92T,09/06/2022,09/07/2022,09/11/2022,4,Guest 589,Luxury City Center - High-rise | 1BR Apt,,,USD,253.17,,7.83,,35.00,261.00,0.00,2022
09/12/2022,,Reservation,HMYXJPRNXF,08/20/2022,09/10/2022,09/14/2022,4,Guest 590,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,587.82,,18.18,,50.00,606.00,0.00,2022
09/02/2022,09/02/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 0358293020,USD,,1293.01,,,,,,
09/02/2022,,Reservation,HMYNW5RRWR,07/17/2022,08/27/2022,08/30/2022,3,Guest 591,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,530.59,,16.41,,50.00,547.00,0.00,2022
09/02/2022,,Reservation,HMJWXTM9B4,08/25/2022,08/31/2022,09/05/2022,5,Guest 592,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,762.42,,23.58,,50.00,786.00,0.00,2022
08/24/2022,08/24/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 0819311730,USD,,1724.66,,,,,,
08/24/2022,,Reservation,HMXEXHYKRR,08/09/2022,08/14/2022,08/19/2022,5,Guest 593,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,648.93,,20.07,,50.00,669.00,0.00,2022
08/24/2022,,Reservation,HMXSDSC2RJ,05/26/2022,08/20/2022,08/22/2022,2,Guest 594,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,314.28,,9.72,,45.00,324.00,0.00,2022
08/24/2022,,Reservation,HMZ9N3ZFKT,06/11/2022,08/22/2022,08/27/2022,5,Guest 595,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,761.45,,23.55,,45.00,785.00,0.00,2022
08/10/2022,08/11/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 9815642598,USD,,1972.98,,,,,,
08/10/2022,,Reservation,HM3PTBW4RH,05/08/2022,07/30/2022,08/01/2022,2,Guest 596,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,337.56,,10.44,,45.00,348.00,0.00,2022
08/10/2022,,Reservation,HMQEE9FCQB,07/04/2022,08/04/2022,08/08/2022,4,Guest 455,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,582.00,,18.00,,45.00,600.00,0.00,2022
08/10/2022,,Reservation,HM84YWNBW3,07/07/2022,08/08/2022,08/14/2022,6,Guest 597,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,1053.42,,32.58,,50.00,1086.00,0.00,2022
07/27/2022,07/27/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 5387514623,USD,,1203.24,,,,,,
07/27/2022,,Reservation,HM3AAPTC5K,04/25/2022,07/20/2022,07/22/2022,2,Guest 598,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,295.85,,9.15,,45.00,305.00,0.00,2022
07/27/2022,,Reservation,HM8E8SY3RP,07/18/2022,07/22/2022,07/24/2022,2,Guest 599,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,326.89,,10.11,,50.00,337.00,0.00,2022
07/27/2022,,Resolution Adjustment,HM8E8SY3RP,,07/22/2022,07/24/2022,2,Guest 599,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,Resolution adjustment for resolution 27623898,,USD,-50.00,,,,,-50.00,,2022
07/27/2022,,Reservation,HMCZFYMTQJ,07/15/2022,07/25/2022,07/29/2022,4,Guest 600,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,630.50,,19.50,,50.00,650.00,0.00,2022
07/19/2022,07/19/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 4336825455,USD,,1297.82,,,,,,
07/19/2022,,Reservation,HM58YKZS5P,05/06/2022,07/09/2022,07/16/2022,7,Guest 601,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,992.27,,30.69,,45.00,1022.96,0.00,2022
07/19/2022,,Reservation,HMQKRN5TER,06/03/2022,07/17/2022,07/19/2022,2,Guest 602,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,305.55,,9.45,,45.00,315.00,0.00,2022
07/07/2022,07/08/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 1376508380,USD,,1026.26,,,,,,
07/07/2022,,Reservation,HMWAYJ3PT5,06/05/2022,07/01/2022,07/06/2022,5,Guest 603,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,789.58,,24.42,,45.00,814.00,0.00,2022
07/07/2022,,Reservation,HMBJ3NY4QT,06/28/2022,07/06/2022,07/08/2022,2,Guest 604,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,236.68,,7.32,,0.00,244.00,0.00,2022
06/29/2022,06/29/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 2075939809,USD,,1022.38,,,,,,
06/29/2022,,Reservation,HMHN8KRDRS,06/14/2022,06/24/2022,06/27/2022,3,Guest 605,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,478.21,,14.79,,45.00,493.00,0.00,2022
06/29/2022,,Reservation,HM9XR3BSN4,06/22/2022,06/27/2022,07/01/2022,4,Guest 606,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,544.17,,16.83,,45.00,561.00,0.00,2022
06/19/2022,06/20/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 4866736319,USD,,1470.13,,,,,,
06/19/2022,,Reservation,HMSMC9SWBC,05/18/2022,06/13/2022,06/17/2022,4,Guest 607,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,574.24,,17.76,,45.00,592.00,0.00,2022
06/19/2022,,Reservation,HMNP2NXX9R,06/03/2022,06/17/2022,06/24/2022,7,Guest 608,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,895.89,,27.71,,45.00,923.60,0.00,2022
06/12/2022,06/13/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 2828170810,USD,,1384.19,,,,,,
06/12/2022,,Reservation,HM2SSPDX9T,04/22/2022,06/02/2022,06/05/2022,3,Guest 609,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,421.95,,13.05,,45.00,435.00,0.00,2022
06/12/2022,,Reservation,HM2ERM5N2T,06/04/2022,06/05/2022,06/07/2022,2,Guest 610,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,255.11,,7.89,,45.00,263.00,0.00,2022
06/12/2022,,Reservation,HMPARFQNBR,06/07/2022,06/08/2022,06/10/2022,2,Guest 611,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,285.18,,8.82,,45.00,294.00,0.00,2022
06/12/2022,,Reservation,HMY9PZNB8A,04/24/2022,06/10/2022,06/13/2022,3,Guest 612,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,421.95,,13.05,,45.00,435.00,0.00,2022
05/31/2022,06/01/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 4057493870,USD,,1096.10,,,,,,
05/31/2022,,Reservation,HMHZ8T5YWT,04/14/2022,05/25/2022,05/29/2022,4,Guest 613,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,548.05,,16.95,,45.00,565.00,0.00,2022
05/31/2022,,Reservation,HMSWYN9DWY,04/20/2022,05/29/2022,06/02/2022,4,Guest 614,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,548.05,,16.95,,45.00,565.00,0.00,2022
05/20/2022,05/23/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 9576711660,USD,,1124.13,,,,,,
05/20/2022,,Reservation,HMYQZM2Z3R,05/14/2022,05/15/2022,05/17/2022,2,Guest 615,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,328.83,,10.17,,45.00,339.00,0.00,2022
05/20/2022,,Reservation,HMK2P4FZ35,04/08/2022,05/18/2022,05/25/2022,7,Guest 616,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,795.30,,24.60,,45.00,819.90,0.00,2022
05/14/2022,05/16/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 9665545798,USD,,1407.47,,,,,,
05/14/2022,,Reservation,HMP9F9K4WP,04/13/2022,05/04/2022,05/12/2022,8,Guest 617,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,951.57,,29.43,,45.00,981.00,0.00,2022
05/14/2022,,Reservation,HMZQ8K9E3J,05/10/2022,05/12/2022,05/15/2022,3,Guest 615,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,455.90,,14.10,,45.00,470.00,0.00,2022
05/01/2022,05/02/2022,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 4116684141,USD,,1090.28,,,,,,
